artist_id,artist_name,genre,artist_hotness
571,The Nelons,ccm,0.3502138249441181
572,The Exies,post-grunge,0.453259925068964
573,Babylon Disco,breakcore,0.3280949246919725
574,Kaija Koo,humppa,0.3792280690900896
575,Gus Viseur,gypsy jazz,0.2777899672070514
576,Dino,ccm,0.40981841145610814
577,GG Allin,shock rock,0.3843277162876662
578,Zimbabwe Legit,hip hop,0.0
579,Spinal Tap,parody,0.34209665045733845
580,Buzzcocks,new wave,0.528795206130862
581,Stanley Clarke,jazz funk,0.4648862571321493
582,Hemdale,grindcore,0.32443479443924456
583,Jesse Malin and The St. Marks Social,urban folk,0.4585920249078077
584,3 Doors Down,post-grunge,0.6088490185706534
585,Ma Rainey,classic female blues,0.3855675231595563
586,Zombie Girl,electro,0.443395584873968
587,Daniel Johnston,power pop,0.4736131893753991
588,Niraj Chag,trip hop,0.34276521913001623
589,João Gilberto,brazilian jazz,0.47122432991900803
590,Los Chichos,flamenco,0.4205703072083738
591,Christian McBride,jazz funk,0.4213861126004072
592,Jim Kweskin,ragtime,0.29682395079510554
593,Utopia,new beat,0.4303002791079415
594,Foxy Brown,hip hop,0.4066860994666606
595,Muse,art rock,0.7504265510189179
596,String Trio Of New York,chamber jazz,0.0
597,Ramón Vargas;Vladimir Jurowski,opera,0.2912648117531004
598,Portable,post-grunge,0.3029304706245103
599,Lili Ivanova,pop folk,0.2751978617537412
600,Furry Lewis,country blues,0.3680540387507248
601,Bröderna Djup,folk,0.24735931919995893
602,Jo-El Sonnier,bluegrass,0.3201654160463429
603,Naughty By Nature;Naughty By Nature featuring Zhane,gangster rap,0.45859540287695577
604,Vanessa Bell Armstrong,gospel,0.40864682737660296
605,Radiohead,british pop,0.683658060202375
606,Dave Hollister,motown,0.45966046322159376
607,Seamus Egan,irish folk,0.32795475415321146
608,Arthur Tracy,vaudeville,0.26622953991263976
609,C.C. Adcock,zydeco,0.36700796149333836
610,Las Ketchup,rumba,0.3635638516604679
611,C-Side & Petit Mal,country rock,0.27366797002760784
612,Don Gibson,country rock,0.3796512190020614
613,Jewel,stoner metal,0.417591879764777
614,John Legend [feat. Buju Banton],lovers rock,0.3871137653888301
615,Izzy,opera,0.34608408989392164
616,Bury Your Dead,hardcore punk,0.5068047444183583
617,Our Time Down Here,hardcore punk,0.42968916619680797
618,Pee Wee King,western swing,0.3136671918067881
619,Acorps de Rue,musette,0.4279263512621525
620,Les Blaireaux,chanson,0.3989941164037762
621,Bersuit Vergarabat,cumbia,0.43983635888759404
622,G-Unit,rap,0.5344297136566577
623,Saosin,alternative metal,0.5637637522823244
624,John Williams,soundtrack,0.5172980180255892
625,Pardesi,bhangra,0.2563503629041404
626,Baby Grand,twee pop,0.31335058000635974
627,DJ Ostkurve,hard trance,0.0
628,Roy Rogers,western swing,0.40508035332524994
629,Reni,pop folk,0.32409770298372925
630,Steve Riley & The Mamou Playboys,folk rock,0.2743607334116652
631,Falco,dance pop,0.48578160227478057
632,New Roanoke Jug Band,jug band,0.31748634837422507
633,Warren Barfield,ccm,0.4362205481837596
634,Dilated Peoples,turnablism,0.45784115609436704
635,Orquesta Broadway,charanga,0.3410613992194141
636,Fever Ray,electronic,0.5291669829264597
637,Charles Williams,latin jazz,0.287731467837425
638,Bob Wills,western swing,0.37996076697507797
639,The Animals_ Sonny Boy Williamson,blues-rock,0.4824868021390311
640,MN,8-bit,0.32919497765107164
641,T-Bone Walker,texas blues,0.40319797771654287
642,Walter Jackson,northern soul,0.3161559873970384
643,Megadrums,world beat,0.06372498646333741
644,Tim Exile,breakcore,0.3018470948111364
645,Alex Theory,dub,0.31552295903196886
646,Bizzy Bone Presents,gangster rap,0.47625416220006334
647,Marcel Mouloudji,chanson,0.2700999824694024
648,Jerry Reed,country rock,0.40902774457009566
649,Cinder,post-grunge,0.35980722500277096
650,Speedball,speedcore,0.36250143392097245
651,Johnny Cash,honky tonk,0.7352088777469941
652,Rui Da Silva,progressive house,0.38880031291510264
653,Autumnblaze,doom metal,0.3554959565796879
654,Sister Rosetta Tharpe,religious music,0.36035044785399334
655,Hatesex,dark wave,0.0
656,Kris Kristofferson,western swing,0.49622434864396775
657,Maurane / Lara Fabian,chanson,0.41261081923196263
658,Rita Chiarelli,blues,0.28805028537557953
659,Kiprich,dancehall,0.3889397658134465
660,Pepe Kalle,afrobeat,0.0
661,Jaime Urrutia,rockabilly,0.38381866168814227
662,David Tao,chinese music,0.41589712845748655
663,Goatwhore,black metal,0.4296896292340641
664,Superchumbo,progressive house,0.364787348408113
665,We Show Up On Radar,singer-songwriter,0.3851241194726684
666,Gabinete Caligari,pop rock,0.326430852787923
667,SUMO,gabba,0.47136204988725994
668,The Clark Sisters,ccm,0.4824322424877222
669,Basic Channel,techno,0.3602004478694047
670,Tammy Wynette,honky tonk,0.4091960356545295
671,Whitesnake,blues-rock,0.5313033185652613
672,Chet Atkins,honky tonk,0.41457883654371946
673,Eddie Cano,latin jazz,0.2741977710890841
674,Terry Riley,free improvisation,0.4097626309536773
675,Mack and Jamie,stand-up comedy,0.26626975719270224
676,Trivium,alternative metal,0.49420685530211234
677,Der Plan,experimental rock,0.3472497167251076
678,Reel Big Fish,ska punk,0.5531688635836378
679,Dylan Kuo,,0.0
680,Martin Sexton,blue-eyed soul,0.44865347112982507
681,John Mayall & The Bluesbreakers,blues-rock,0.4052346907874076
682,Luiz Bonfa,samba,0.3475475805256747
683,Chris Standring,smooth jazz,0.4159376408281591
684,Angélla Christie,country gospel,0.29301071237902965
685,Neviss,british pop,0.2700252448023299
686,Red Hot Chili Peppers,rap rock,0.5769038155883393
687,Chango Spasiuk,polka,0.41084158724086123
688,Charley Patton,delta blues,0.3755935825851729
689,The Race,dream pop,0.3698838279488981
690,Yahir,brutal death metal,0.2328250608705825
691,Gordon MacRae,smooth jazz,0.3069763072258157
692,The Winans,ccm,0.3441981874832948
693,Mario Rosenstock,irish,0.04903438084848781
694,Jerry Goldsmith,soundtrack,0.42382566334467503
695,Winston Reedy,lovers rock,0.2899029316087479
696,Pablo Montero,ranchera,0.3099193396540712
697,Papa Wemba,soukous,0.4178853489630385
698,Pride Tiger,hard rock,0.38134528239882903
699,Ten Years After,blues-rock,0.4631183399297777
700,Sweet,glam rock,0.5085582524725953
701,Bamberg Symphony Orchestra and Hans Swarowsky,symphony,0.2721030896719644
702,Tomorrow,jungle music,0.35447219105183414
703,Ty Herndon;Stephanie Bentley,country,0.450775217814067
704,Gary Morris,country gospel,0.28603261691822185
705,Chimaira,groove metal,0.47676086709831694
706,Cali,dance pop,0.34384449941445117
707,Silvério Pessoa,progressive trance,0.25822409030186455
708,X-Static,happy hardcore,0.3867514752376603
709,Deborah Allen,country rock,0.35223551654624485
710,The Master Musicians of Jajouka featuring Bachir Attar,jungle music,0.4491399510400711
711,John Holt,lovers rock,0.42479123557056614
712,The Prodigy,hardcore techno,0.601436482837353
713,Tina Britt,chicago blues,0.0
714,Sonny Terry & Brownie McGhee,piedmont blues,0.3601450565062343
715,MxPx,christian rock,0.5376756280636735
716,Fort Minor (Featuring Mr. Hahn),rap metal,0.5444145897079475
717,Dean Elliott And His Big Band,exotica,0.3212081208126568
718,Enslavement Of Beauty,parody,0.35451734261033724
719,liquid soul & freq,jazz funk,0.3619179264135601
720,C.J. Chenier,zydeco,0.37743297157943834
721,Mercedes Castro,folk,0.373045953823385
722,Antonio Bribiesca,guitar,0.26936729514318813
723,Pinchers,dancehall,0.3406327144524291
724,Trick Trick / Eminem,bass music,0.39048953512187623
725,Michael Jackson,motown,0.7665454507572961
726,Franco,soukous,0.45327023630649965
727,Facto Delafe y las flores azules,trip hop,0.3634995771359894
728,Dora The Explorer,goregrind,0.41375765725234637
729,Theodis Ealey,soul blues,0.320417800326261
730,Janet Paschal,southern gospel,0.33513806449963085
731,Everyday Sunday,post-grunge,0.42898052143866244
732,Peggy Zina,modern laika,0.3041842562084854
733,Souls Of Mischief,jazz rap,0.4691774294369101
734,Hacken Lee,cantonese pop,0.34197680383144013
735,Bad Brains,hardcore punk,0.5554145758164936
736,Raze,hip house,0.40737314928722795
737,The Presets,dance rock,0.5244494707134351
738,Steve Wilson,folk-pop,0.4411698430220543
739,Jennifer Lopez,dance pop,0.5678891454617726
740,A.Z.,gangster rap,0.4496026559738531
741,Francisco Céspedes,los angeles,0.34984132667097523
742,Quadro Nuevo,tango,0.40924463861600635
743,Chris Farlowe,blue-eyed soul,0.33857502645721227
744,The Charms,bubblegum pop,0.31992724238883236
745,Matisyahu,reggae,0.6397981642808125
746,Béla Fleck,bluegrass,0.27236462632552966
747,Jongo Trio,bossa nova,0.20639450482725655
748,Javier Mendoza Band,modern rock,0.2629061533937319
749,Sapo,latin jazz,0.3811064916799453
750,Eddie Money,pop rock,0.5183716059616016
751,Cracker,roots rock,0.4547148410790918
752,Sade,quiet storm,0.5173422859533258
753,Photo Atlas,dance-punk,0.34861530228618076
754,Kenny Price,country rock,0.26830529741488157
755,Elliot Goldenthal,instrumental rock,0.3929946225880104
756,Delroy Wilson,rock steady,0.3857876145843115
757,Arkona,black metal,0.46085314529155835
758,Behemoth,black metal,0.5504228248591988
759,Andre Popp,chanson,0.33621953256137527
760,Soilwork,death metal,0.562881124653773
761,Cândido,latin jazz,0.35193218157389383
762,Shaggy,reggae,0.5421751655888957
763,The Rapture,alternative dance,0.5165351796732451
764,Nicole C. Mullen,ccm,0.4390245612067925
765,Los Van Van,salsa,0.40051795068862267
766,Outerspace,hip hop,0.3723508695973636
767,Gloria Lasso,europop,0.30157018179165396
768,Les Sexareenos,garage rock,0.34417147781786955
769,The Creation,freakbeat,0.3544547084781845
770,The Balustrade Ensemble,trip hop,0.2926482697838593
771,Ultimate Fakebook,power pop,0.3264296677422378
772,Astarte,black metal,0.3529191836315295
773,Elakelaiset,parody,0.4051434468698962
774,Prisma,gabba,0.4067491940050154
775,Anubis Spire,progressive rock,0.41501140026139904
776,Beaver Harris,free jazz,0.10530883406918205
777,Darwin Hobbs,religious music,0.40658168035189596
778,Jerry Yan,chinese music,0.3270127926987286
779,Tommy James & The Shondells,brill building pop,0.3906605227228718
780,Los Iracundos,latin pop,0.37747250731152715
781,Hevia,folk rock,0.3543696158071208
782,Checkers,j pop,0.3303005838271262
783,Babbie Mason,ccm,0.30591777539675086
784,The Grease Band,swamp rock,0.19119399348566748
785,Bally Sagoo,bhangra,0.34873592978406104
786,Champion Jack Dupree,piano blues,0.3135007553703385
787,Z.Z. Hill,soul blues,0.33441527067536053
788,Benabar,chanson,0.3730604928119009
789,John Michael Talbot,ccm,0.43948809906182723
790,Britney Spears,dance pop,0.6312895075854603
791,Skeletonwitch,speed metal,0.5290395723765623
792,Charlie Cruz,salsa,0.27380615027542854
793,Kix,heavy metal,0.42356389026271546
794,Indigenous,blues-rock,0.40405274769565863
795,Los Abuelos De La Nada,rock,0.3891196218766309
796,Slightly Stoopid,ska punk,0.48833898966432915
797,Maximilian Hecker,chamber pop,0.4356840702087019
798,Leroy Hutson,jazz funk,0.39717904259160935
799,Semisonic,post-grunge,0.47070038961361016
800,Laid Back,dance pop,0.4233234235917964
801,Willie Clayton,chicago soul,0.37455792647989944
802,Novaspace,trance,0.37230746346160065
803,Tom Barabas,meditation,0.363246009541029
804,Finntroll,heavy metal,0.4290978119935513
805,Carlos Ponce,male vocalist,0.3036181631192548
806,Colin James,blues,0.44086755722970855
807,Marlene Dietrich,chanson,0.4165039463700261
808,Ziggy Marley And The Melody Makers,reggae,0.5384911275040679
809,John Mayer,rock,0.7881377582834093
810,Frederik,tech house,0.34821500783441534
811,Emeneya,soukous,0.0
812,Dropline,grime,0.2923794237604503
813,Cancer Bats,southern rock,0.5338427270488555
814,Biddu,disco,0.29725838406265936
815,Uman,chill-out,0.3523640978351153
816,Lara & Reyes,latin jazz,0.3515614069614046
817,Miriam Yeung,cantonese pop,0.25680336879461524
818,Sophie Tucker,vaudeville,0.3609162300146392
819,Pyranja,pop rap,0.35850092274043266
820,Conway Twitty,country,0.4937110766426872
821,Agency 1.9.9.4,hip hop,0.0
822,Blackalicious,hip hop,0.5187841023656041
823,Wyclef Jean featuring Butch Cassidy and Sharissa,hip hop,0.47788930391586204
824,Ben Watt feat. Estelle,progressive house,0.38520942741331543
825,Aurélien Merle,chanson,0.0
826,Far Too Jones,alternative rock,0.27272937762388677
827,Jenney,german pop,0.0
828,R.E.M.,jangle pop,0.6238352009226658
829,Los Gaiteros de San Jacinto,cumbia,0.3156282744208269
830,King Diamond,heavy metal,0.4655426717718705
831,Shamen,tech house,0.3936608679237098
832,Mighty Diamonds,roots reggae,0.414609584706623
833,Atomic Rooster,hard rock,0.40456653752608035
834,Lincoln Center Jazz Orchestra,hard bop,0.3098131441236961
835,Ray Boltz & Steve Millikan,ccm,0.3862929840936626
836,Simple Minds,new wave,0.503362447997378
837,J. B. Lenoir,chicago blues,0.35597435894657803
838,Herbert  von Karajan,opera,0.4641524390532526
839,Rihanna,dance pop,0.9082026192084819
840,Fuzz,video game music,0.3597756615359539
841,Dokken,heavy metal,0.4582931856704675
842,Ionics,turnablism,0.1932870623741077
843,Top Of The Poppers,eurodance,0.17781101123200307
844,Paulette Tajah,lovers rock,0.3191825349606215
845,Republica;Jonny Male;Dave Arch,europop,0.396490351911818
846,Guns N' Roses,heavy metal,0.7136698195798281
847,Fat Joe,gangster rap,0.5720278536807922
848,Skrape,post-grunge,0.36659271330887144
849,Curt Bois,pop rock,0.11988762173866001
850,Céline Dion,soft rock,0.6636864759688058
851,Silverchair,post-grunge,0.536219992815098
852,Rancid,ska punk,0.5420546314637725
853,Brian Auger's Oblivion Express,jazz fusion,0.3246724971075838
854,Primordial,folk metal,0.41819309997551607
855,Chelsea,pop rock,0.35286813356212327
856,Rainer Bielfeldt,chanson,0.0
857,Ann Hampton Callaway,vocal jazz,0.3797617837300081
858,Mando Diao,blues-rock,0.4868254134991674
859,Donnie McClurkin,urban,0.4872029945562743
860,NewFound Road,bluegrass,0.3837005791799843
861,Vilma Palma e Vampiros,cumbia,0.3781069651042197
862,Ray Conniff,instrumental pop,0.3765142312148788
863,Madilu System,congo,0.2946078927864776
864,Set Your Goals,pop punk,0.549749651587439
865,The High Strung,post-grunge,0.3968002189789247
866,Nic Endo,future jazz,0.4311598045537051
867,Kim Wilson,harmonica blues,0.32899785889428945
868,Suicidal Tendencies,hardcore punk,0.5261825563468479
869,Bill & Gloria Gaither,ccm,0.31962677591740224
870,Jennifer Brown,dance pop,0.3863121306001651
871,Jean Lumière,chanson,0.2618223854964904
872,Elephant Man,dancehall,0.459189194680227
873,Alain Souchon,chanson,0.37301167340505914
874,Pepper,reggae,0.4714932266763217
875,FIR,,0.3842029390165021
876,Eric Champion,ccm,0.33400249749664485
877,Zeltinger Band,german pop,0.2859426785719027
878,Bebe Winans,ccm,0.48818138999888305
879,Penguin Café Orchestra,chamber jazz,0.40650824851981693
880,Colombiafrica - The Mystic Orchestra,soukous,0.20130755802913305
881,The Kitchen,broken beat,0.0
882,Statues,power pop,0.33567760937721514
883,Jonny Lang,blues-rock,0.48678302492271036
884,Cam'Ron / JR Writer,hip hop,0.515325300572259
885,Novembre,doom metal,0.4130704113943118
886,X-Raided,gangster rap,0.438701670044784
887,Cornell Campbell,roots reggae,0.3832290261922142
888,Donna The Buffalo,zydeco,0.37453002882015307
889,ÄI-TIEM,jungle music,0.0
890,Little Feat,blues-rock,0.4791874922357341
891,Mikey Dread,roots reggae,0.3604457658067229
892,Alberto Cortez,chanson,0.32841373787793265
893,Conjunto Mar Azul,charanga,0.0
894,Death From Above 1979,indie rock,0.46707100634498944
895,Eyehategod,doom metal,0.3903617873649767
896,Mal De Ojo,grindcore,0.0
897,Edmundo Ros,samba,0.32363492332544525
898,The Antlers,chamber pop,0.4669467031474548
899,Jimmy Riley,roots reggae,0.299705214086752
900,Marilyn Horne / Wiener Opernorchester / Henry Lewis,opera,0.3120444556762467
901,Jason Mraz,alternative rock,0.7934126227628732
902,Pyrolator,hard trance,0.34776698016403446
903,James Scott Skinner,hard house,0.0
904,Grupo Batuque,future jazz,0.32462448157429286
905,Sugar Minott,roots reggae,0.38628965124618425
906,Mudhoney,grunge,0.47638910882585617
907,Out Of The Grey,ccm,0.3338581245629411
908,OV7,ballad,0.43144803456761877
909,Open Hand,post-grunge,0.3778282154455152
910,X-ecutioners,turnablism,0.41693587166116425
911,Juice Leskinen,german pop,0.429149837002822
912,Pumpkin Buzzard,happy hardcore,0.24009840575296107
913,Rishi Rich,bhangra,0.3313731698994171
914,Kanye West,hip hop,1.0825025567261237
915,The Katies,power pop,0.26237162548507353
916,Los Hispanos,cumbia,0.3028397596569658
917,Paul Brown,smooth jazz,0.39749383498616
918,Lloyd Banks,gangster rap,0.6011873778523937
919,Terror Fabulous,dancehall,0.29987825903512993
920,Eddie Henderson,jazz funk,0.3385424503209152
921,Kartik Seshadri,roots reggae,0.41165096106378257
922,Modeselektor,techno,0.3957935459099355
923,Charlie Rich,rockabilly,0.44866907394031896
924,Bad Religion,hardcore punk,0.618219159411858
925,Saarbrücken Radio Symphony Orchestra,symphony,0.0
926,Jackie Davis,soul jazz,0.3257671803229243
927,Less Than Jake,ska punk,0.5545643017205006
928,Mobb Deep,gangster rap,0.5001193350750798
929,Irwin Goodman,german pop,0.4328043103024764
930,Pedro Aznar,chanson,0.43773596834452544
931,Marty Robbins,country rock,0.4790459909954432
932,Gang Starr Featuring Jeru The Damaja And Lil Dap,jazz rap,0.49117895374931125
933,Lenn Hammond,lovers rock,0.27639457641031323
934,Cool For August,alternative rock,0.33319608853463123
935,Monster Magnet,stoner metal,0.5171704806315667
936,Nirvana,grunge,0.6613829243380245
937,Unison,hard trance,0.36683271277339513
938,Hatiras & Slarta John,tech house,0.3814678148235367
939,Randy Travis,country gospel,0.5432255210454612
940,fIREHOSE,alternative rock,0.3870083217942033
941,Alternative TV,experimental rock,0.3491396018203556
942,Mike Bloomfield,blues-rock,0.34751176451577365
943,Francky Vincent,zouk,0.29908830573843337
944,The Black Crowes,blues-rock,0.5364000107927084
945,Mat Kearney,singer-songwriter,0.543958210589227
